id_medico,especialidade_medica,sk_medico
2861,Oncologia,4465
5925,Clínica Médica,4466
2392,Ortopedia,4467
3019,Oncologia,4468
1452,Ortopedia,4469
4705,Neurologia,4470
6102,Clínica Médica,4471
1831,Clínica Médica,4472
2529,Cardiologia,4473
8226,Pediatria,4474
7862,Neurologia,4475
2430,Cirurgia Geral,4476
7882,Clínica Médica,4477
6196,Cirurgia Geral,4478
8435,Oncologia,4479
3305,Clínica Médica,4480
9604,Cardiologia,4481
4290,UTI,4482
4587,Ortopedia,4483
1797,Cardiologia,4484
8718,Ortopedia,4485
1934,UTI,4486
7298,Neurologia,4487
2878,Neurologia,4488
2925,UTI,4489
2516,Pediatria,4490
9070,Cardiologia,4491
8608,Neurologia,4492
9206,Neurologia,4493
1489,Cirurgia Geral,4494
9665,UTI,4495
6629,Pediatria,4496
1554,Neurologia,4497
9866,Cirurgia Geral,4498
5509,Ortopedia,4499
1562,Clínica Médica,4500
7960,Cirurgia Geral,4501
1961,Neurologia,4502
8890,UTI,4503
9328,Oncologia,4504
4914,Ortopedia,4505
9857,Neurologia,4506
3434,Cardiologia,4507
1424,Clínica Médica,4508
8320,Oncologia,4509
3088,Clínica Médica,4510
3631,Oncologia,4511
5596,Cirurgia Geral,4512
5201,Cardiologia,4513
2121,UTI,4514
9426,Cirurgia Geral,4515
9094,Oncologia,4516
5651,Neurologia,4517
2791,Pediatria,4518
1301,Pediatria,4519
6952,Ortopedia,4520
8658,Ortopedia,4521
2462,Clínica Médica,4522
6959,Cardiologia,4523
2630,Ortopedia,4524
1884,Clínica Médica,4525
8630,UTI,4526
5025,Ortopedia,4527
7074,Cirurgia Geral,4528
7697,Clínica Médica,4529
9966,Neurologia,4530
8012,Oncologia,4531
4423,Pediatria,4532
1053,Oncologia,4533
1768,Cirurgia Geral,4534
3009,UTI,4535
4558,Neurologia,4536
9698,Ortopedia,4537
8970,Ortopedia,4538
9451,Cardiologia,4539
2085,Pediatria,4540
1153,Oncologia,4541
3542,Clínica Médica,4542
4435,Clínica Médica,4543
2890,Neurologia,4544
7337,Pediatria,4545
4325,Pediatria,4546
8063,UTI,4547
8100,Cardiologia,4548
9788,Cardiologia,4549
3951,Pediatria,4550
9506,Oncologia,4551
7595,Clínica Médica,4552
1769,Neurologia,4553
4094,Ortopedia,4554
9166,Cardiologia,4555
7749,Cirurgia Geral,4556
1548,Pediatria,4557
1146,Clínica Médica,4558
7784,Pediatria,4559
5179,UTI,4560
8417,UTI,4561
5711,Pediatria,4562
1140,Neurologia,4563
3121,Cardiologia,4564
9442,Clínica Médica,4565
9212,Ortopedia,4566
7575,Ortopedia,4567
4218,Cardiologia,4568
9965,UTI,4569
9501,Pediatria,4570
3379,Cirurgia Geral,4571
4972,Cirurgia Geral,4572
8383,Neurologia,4573
7063,Pediatria,4574
2845,Cirurgia Geral,4575
8234,Clínica Médica,4576
8194,Oncologia,4577
4555,Neurologia,4578
1577,Oncologia,4579
9123,Clínica Médica,4580
9772,Cirurgia Geral,4581
2745,Neurologia,4582
2534,UTI,4583
1107,Cardiologia,4584
8666,Cirurgia Geral,4585
6292,UTI,4586
8323,Oncologia,4587
4849,Cardiologia,4588
1161,Clínica Médica,4589
3152,Cirurgia Geral,4590
6278,UTI,4591
3688,Neurologia,4592
1705,Clínica Médica,4593
3364,Cirurgia Geral,4594
5345,Neurologia,4595
2272,Neurologia,4596
5725,Oncologia,4597
5188,Neurologia,4598
7247,Ortopedia,4599
6701,Ortopedia,4600
2854,Oncologia,4601
8394,Clínica Médica,4602
8199,Cirurgia Geral,4603
8204,Ortopedia,4604
3253,Cirurgia Geral,4605
9494,Cirurgia Geral,4606
7067,Pediatria,4607
7506,Clínica Médica,4608
9766,Clínica Médica,4609
7576,UTI,4610
9973,UTI,4611
3440,Ortopedia,4612
8217,Cardiologia,4613
5695,UTI,4614
8573,Cardiologia,4615
4164,Oncologia,4616
8505,UTI,4617
2760,Pediatria,4618
5286,Clínica Médica,4619
3764,Oncologia,4620
6893,Oncologia,4621
7554,Oncologia,4622
2800,Pediatria,4623
4571,Cirurgia Geral,4624
8425,UTI,4625
9239,Clínica Médica,4626
2251,Pediatria,4627
2813,Cardiologia,4628
4860,Neurologia,4629
5520,Cardiologia,4630
5735,Neurologia,4631
3149,Clínica Médica,4632
7793,Neurologia,4633
7858,UTI,4634
3055,UTI,4635
9406,UTI,4636
7286,Neurologia,4637
9994,Cardiologia,4638
8730,Cardiologia,4639
3321,Neurologia,4640
4730,Oncologia,4641
9772,Neurologia,4642
2899,Ortopedia,4643
3215,UTI,4644
7627,Pediatria,4645
1020,Oncologia,4646
4171,Cardiologia,4647
4821,UTI,4648
9077,Pediatria,4649
1484,Ortopedia,4650
7642,Ortopedia,4651
5614,Pediatria,4652
7700,UTI,4653
8201,Pediatria,4654
9063,Cirurgia Geral,4655
3059,Pediatria,4656
5751,Ortopedia,4657
1030,Ortopedia,4658
8447,Neurologia,4659
9953,Ortopedia,4660
5997,Cirurgia Geral,4661
9878,Ortopedia,4662
8098,Clínica Médica,4663
8230,Ortopedia,4664
3013,Pediatria,4665
9292,Pediatria,4666
8569,Clínica Médica,4667
9648,Neurologia,4668
6452,Neurologia,4669
1756,Cardiologia,4670
4058,Cardiologia,4671
2139,Pediatria,4672
6661,Pediatria,4673
3136,UTI,4674
1630,UTI,4675
7178,Pediatria,4676
9979,Clínica Médica,4677
4549,UTI,4678
3133,Neurologia,4679
2995,Oncologia,4680
5024,UTI,4681
4781,Clínica Médica,4682
5014,Cardiologia,4683
5133,Cardiologia,4684
5992,Cardiologia,4685
2927,Ortopedia,4686
1178,Cirurgia Geral,4687
3767,Neurologia,4688
3419,UTI,4689
1127,Cardiologia,4690
1446,Oncologia,4691
8365,Ortopedia,4692
1794,Cardiologia,4693
2761,Pediatria,4694
5175,Cardiologia,4695
6526,Ortopedia,4696
6754,Pediatria,4697
7284,Cardiologia,4698
9529,Cardiologia,4699
3483,Clínica Médica,4700
3494,Pediatria,4701
7089,Cardiologia,4702
7572,Pediatria,4703
9671,Cardiologia,4704
5377,Cirurgia Geral,4705
8234,UTI,4706
5648,UTI,4707
1893,Clínica Médica,4708
9211,Cardiologia,4709
1235,Clínica Médica,4710
6638,UTI,4711
6872,Pediatria,4712
9933,Ortopedia,4713
2962,Pediatria,4714
7203,Clínica Médica,4715
8870,Cardiologia,4716
9229,Clínica Médica,4717
7738,Neurologia,4718
6264,Clínica Médica,4719
5384,Clínica Médica,4720
7074,Pediatria,4721
9366,Neurologia,4722
1407,Ortopedia,4723
9227,Ortopedia,4724
8554,Clínica Médica,4725
1249,Neurologia,4726
4125,Clínica Médica,4727
1588,Pediatria,4728
1160,Neurologia,4729
6391,Cardiologia,4730
2033,Ortopedia,4731
1128,Ortopedia,4732
6533,Neurologia,4733
5071,Cardiologia,4734
5893,Oncologia,4735
2447,Clínica Médica,4736
6311,Ortopedia,4737
8045,Cirurgia Geral,4738
1551,Oncologia,4739
1649,Cardiologia,4740
9683,Ortopedia,4741
4419,UTI,4742
8622,Oncologia,4743
2226,Cardiologia,4744
6705,Oncologia,4745
3104,Neurologia,4746
1640,Oncologia,4747
4131,UTI,4748
2283,Cirurgia Geral,4749
2921,UTI,4750
6699,Cirurgia Geral,4751
1286,Clínica Médica,4752
5040,Cirurgia Geral,4753
6032,Pediatria,4754
3605,Pediatria,4755
8873,Neurologia,4756
1939,Ortopedia,4757
9290,Ortopedia,4758
3691,Clínica Médica,4759
2707,Clínica Médica,4760
3393,Ortopedia,4761
4148,Cirurgia Geral,4762
4345,UTI,4763
8098,Neurologia,4764
3492,Clínica Médica,4765
4054,Clínica Médica,4766
6781,Ortopedia,4767
2308,Cirurgia Geral,4768
3440,Pediatria,4769
3135,Cirurgia Geral,4770
5766,Ortopedia,4771
8415,Ortopedia,4772
3359,Oncologia,4773
8763,Ortopedia,4774
6136,Pediatria,4775
5319,UTI,4776
3062,Ortopedia,4777
9502,Cardiologia,4778
1198,Pediatria,4779
4824,Cirurgia Geral,4780
9849,Oncologia,4781
7605,Ortopedia,4782
8104,Cirurgia Geral,4783
4610,Ortopedia,4784
5410,Clínica Médica,4785
9865,Cardiologia,4786
3757,Oncologia,4787
9412,Cirurgia Geral,4788
4977,Ortopedia,4789
2815,Clínica Médica,4790
8360,Cardiologia,4791
1500,Oncologia,4792
8809,UTI,4793
2180,Pediatria,4794
4029,Cirurgia Geral,4795
8961,Neurologia,4796
3005,Ortopedia,4797
6599,Pediatria,4798
5320,Ortopedia,4799
4418,UTI,4800
2010,Neurologia,4801
6120,UTI,4802
9352,Cirurgia Geral,4803
7868,Oncologia,4804
6853,Oncologia,4805
2429,Pediatria,4806
6138,Oncologia,4807
9681,Cirurgia Geral,4808
6492,Cirurgia Geral,4809
6837,Clínica Médica,4810
1180,Pediatria,4811
4352,Pediatria,4812
4534,UTI,4813
9728,Cirurgia Geral,4814
6968,Oncologia,4815
5809,Ortopedia,4816
2696,UTI,4817
6140,UTI,4818
7262,Clínica Médica,4819
9256,Clínica Médica,4820
4441,Clínica Médica,4821
5703,Ortopedia,4822
9099,Cardiologia,4823
9539,Oncologia,4824
3168,Neurologia,4825
6822,Oncologia,4826
5165,Pediatria,4827
5866,Neurologia,4828
8031,Oncologia,4829
4379,Clínica Médica,4830
1675,Cirurgia Geral,4831
6211,Ortopedia,4832
6338,UTI,4833
9435,UTI,4834
8780,Ortopedia,4835
9922,Cardiologia,4836
4758,Cardiologia,4837
4295,Oncologia,4838
2190,UTI,4839
3486,Ortopedia,4840
6041,Ortopedia,4841
4785,Oncologia,4842
5400,Pediatria,4843
3299,Cirurgia Geral,4844
8750,Clínica Médica,4845
9913,Oncologia,4846
7930,Ortopedia,4847
